Russell Westbrook,Oklahoma City Thunder,2015-12-31,2015,3468,1610612760,400828375,3,5,11,1,Driving Dunk Shot,2PT Field Goal,5.2,Phoenix Suns,0,1,10,9.3,"Warren, TJ",5.7,14.6
Russell Westbrook,Oklahoma City Thunder,2016-02-08,2015,3468,1610612760,400828670,1,5,46,1,Driving Dunk Shot,2PT Field Goal,0,Phoenix Suns,0,1,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,2015-12-27,2015,3468,1610612760,400828343,4,6,3,1,Driving Dunk Shot,2PT Field Goal,5.1,Denver Nuggets,0,1,13,11.3,"Harris, Gary",3,13.2
Russell Westbrook,Oklahoma City Thunder,2015-12-11,2015,3468,1610612760,400828228,3,3,59,1,Driving Dunk Shot,2PT Field Goal,2.1,Utah Jazz,0,1,2,1.9,"Burke, Trey",4.6,10.4
Russell Westbrook,Oklahoma City Thunder,2016-01-04,2015,3468,1610612760,400828404,4,4,48,0,Driving Finger Roll Layup Shot,2PT Field Goal,5.1,Sacramento Kings,-1,16,8,7.5,"Rondo, Rajon",1.2,15.6
Russell Westbrook,Oklahoma City Thunder,2016-03-06,2015,3468,1610612760,400828817,4,11,9,1,Driving Finger Roll Layup Shot,2PT Field Goal,0,Milwaukee Bucks,-22,21,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,2016-02-29,2015,3468,1610612760,400828776,4,8,31,1,Driving Finger Roll Layup Shot,2PT Field Goal,0,Sacramento Kings,-9,21,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,2016-03-02,2015,3468,1610612760,400828794,2,7,9,1,Driving Finger Roll Layup Shot,2PT Field Goal,0,Los Angeles Clippers,4,18,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,2015-11-10,2015,3468,1610612760,400827994,3,7,49,1,Driving Finger Roll Layup Shot,2PT Field Goal,4.5,Washington Wizards,-11,7,10,8,"Gortat, Marcin",1.7,13.3
Russell Westbrook,Oklahoma City Thunder,2016-03-09,2015,3468,1610612760,400828842,1,4,7,1,Driving Finger Roll Layup Shot,2PT Field Goal,0,Los Angeles Clippers,-12,2,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,2016-02-01,2015,3468,1610612760,400828612,1,2,9,1,Driving Finger Roll Layup Shot,2PT Field Goal,0,Washington Wizards,-24,7,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,2016-02-25,2015,3468,1610612760,400828744,2,2,57,1,Driving Finger Roll Layup Shot,2PT Field Goal,0,New Orleans Pelicans,15,23,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,2015-11-22,2015,3468,1610612760,400828086,4,4,39,1,Driving Finger Roll Layup Shot,2PT Field Goal,3,Dallas Mavericks,20,3,13,10.1,"Williams, Deron",5.1,13.4
Russell Westbrook,Oklahoma City Thunder,2015-11-02,2015,3468,1610612760,400827936,4,8,41,1,Driving Finger Roll Layup Shot,2PT Field Goal,4.8,Houston Rockets,37,16,8,6.5,"Lawson, Ty",4.4,15.7
Russell Westbrook,Oklahoma City Thunder,2015-12-29,2015,3468,1610612760,400828359,2,1,9,1,Driving Finger Roll Layup Shot,2PT Field Goal,5.4,Milwaukee Bucks,4,7,10,10.8,"Middleton, Khris",2.1,13.4
Russell Westbrook,Oklahoma City Thunder,2016-03-12,2015,3468,1610612760,400828866,3,3,36,1,Driving Finger Roll Layup Shot,2PT Field Goal,0,San Antonio Spurs,-7,-1,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,2016-03-18,2015,3468,1610612760,400828908,3,10,22,0,Driving Finger Roll Layup Shot,2PT Field Goal,0,Philadelphia 76ers,0,21,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,2016-03-12,2015,3468,1610612760,400828866,4,1,1,0,Driving Finger Roll Layup Shot,2PT Field Goal,0,San Antonio Spurs,-27,13,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,2016-03-12,2015,3468,1610612760,400828866,4,2,34,0,Driving Finger Roll Layup Shot,2PT Field Goal,0,San Antonio Spurs,-9,26,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,2015-12-29,2015,3468,1610612760,400828359,4,7,54,1,Driving Finger Roll Layup Shot,2PT Field Goal,7.2,Milwaukee Bucks,0,21,6,3.8,"Carter-Williams, Michael",2.2,7.6
Russell Westbrook,Oklahoma City Thunder,2016-03-12,2015,3468,1610612760,400828866,3,4,19,0,Driving Finger Roll Layup Shot,2PT Field Goal,0,San Antonio Spurs,9,18,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,2016-03-18,2015,3468,1610612760,400828908,1,1,4,1,Driving Finger Roll Layup Shot,2PT Field Goal,0,Philadelphia 76ers,1,-10,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,2016-01-17,2015,3468,1610612760,400828498,1,9,3,1,Driving Finger Roll Layup Shot,2PT Field Goal,6.2,Miami Heat,-1,11,8,9.1,"Whiteside, Hassan",1.5,14.8
Russell Westbrook,Oklahoma City Thunder,2015-11-20,2015,3468,1610612760,400828070,4,6,46,1,Driving Floating Bank Jump Shot,2PT Field Goal,8.5,New York Knicks,4,51,10,9.8,"Lopez, Robin",3.6,13.4
Russell Westbrook,Oklahoma City Thunder,2016-03-22,2015,3468,1610612760,400828941,3,7,45,0,Driving Floating Bank Jump Shot,2PT Field Goal,0,Houston Rockets,6,57,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,2015-11-05,2015,3468,1610612760,400827957,1,8,11,1,Driving Floating Bank Jump Shot,2PT Field Goal,12,Chicago Bulls,-12,51,14,10.5,"Rose, Derrick",3.1,11.3
Russell Westbrook,Oklahoma City Thunder,2016-04-03,2015,3468,1610612760,400829032,1,4,53,0,Driving Floating Bank Jump Shot,2PT Field Goal,0,Houston Rockets,50,31,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,2016-01-10,2015,3468,1610612760,400828451,1,8,44,1,Driving Floating Jump Shot,2PT Field Goal,5.9,Portland Trail Blazers,10,41,6,6,"Lillard, Damian",0.4,9.5
Russell Westbrook,Oklahoma City Thunder,2016-04-09,2015,3468,1610612760,400829080,1,10,0,1,Driving Floating Jump Shot,2PT Field Goal,0,Sacramento Kings,-12,51,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,2016-03-28,2015,3468,1610612760,400828985,1,3,6,0,Driving Floating Jump Shot,2PT Field Goal,0,Toronto Raptors,4,56,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,2016-03-28,2015,3468,1610612760,400828985,3,4,3,1,Driving Floating Jump Shot,2PT Field Goal,0,Toronto Raptors,9,43,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,2015-11-30,2015,3468,1610612760,400828143,2,4,22,1,Driving Floating Jump Shot,2PT Field Goal,5.9,Atlanta Hawks,-4,70,12,12.6,"Muscala, Mike",3.4,13.7
Russell Westbrook,Oklahoma City Thunder,2016-01-22,2015,3468,1610612760,400828538,1,10,49,0,Driving Floating Jump Shot,2PT Field Goal,7.8,Dallas Mavericks,-58,51,4,5.4,"Matthews, Wesley",4,7.1
